Date,Ozone,NO2,PM2.5,CO,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),season_spring,season_summer,season_fall,is_weekend,is_covid
2018-12-06,0.018,38.0,10.5,0.5,3011,4.0,22.5,0.0,82.0,33767.96,29624.61,0.0,0.0,267.0,1.11,8.2,-4.4,100.0,45.0,1023.7,1017.2,0.43,0,0,0,0,0
2018-12-07,0.025,28.7,9.1,0.4,2726,2.7,23.2,0.0,80.0,33709.39,29957.49,0.0,0.0,275.0,1.42,9.15,-3.2,100.0,24.0,1029.7,1023.1,0.46,0,0,0,1,0
2018-12-08,0.021,36.5,9.1,0.5,2144,1.7,19.8,0.0,75.0,33654.96,20491.74,0.0,0.0,285.0,0.87,6.54,-6.7,100.0,26.0,1033.9,1027.3,0.41,0,0,0,1,0
2018-12-09,0.018,37.3,11.4,0.6,1895,1.4,11.8,0.0,80.0,33604.81,19277.31,0.0,0.0,269.0,0.7,6.36,-5.1,100.0,99.0,1034.8,1028.1,0.31,0,0,0,1,0
2018-12-10,0.027,39.5,11.0,0.6,2916,3.6,17.8,0.0,74.0,33558.98,29724.94,0.0,0.0,358.0,1.07,9.0,-4.9,100.0,33.0,1024.8,1018.3,0.45,0,0,0,0,0
2018-12-11,0.013,42.6,15.3,0.5,3123,3.2,12.2,0.0,91.0,33516.89,29700.25,0.0,0.0,42.0,0.82,8.75,-1.3,5.0,1.0,1022.7,1016.1,0.35,0,0,0,0,0
2019-01-03,0.019,37.6,10.4,0.5,41133,6.9,25.7,0.0,85.0,33613.39,21817.7,0.0,0.0,256.0,1.19,7.29,3.0,100.0,81.0,1024.3,1017.8,0.54,0,0,0,0,0
2019-01-04,0.01,35.6,13.9,0.5,31135,7.9,20.4,0.0,89.0,33666.21,24447.59,0.0,0.0,238.0,0.94,7.21,2.5,100.0,65.0,1017.5,1011.1,0.48,0,0,0,1,0
2019-01-05,0.02,31.3,9.9,0.5,25147,6.6,23.8,20.0,98.0,33722.9,0.0,20.0,0.0,20.0,0.22,1.5,6.1,100.0,100.0,1011.7,1005.4,0.09,0,0,0,1,0
2019-01-06,0.031,24.8,11.4,0.6,22203,8.9,31.3,0.2,95.0,33783.36,28530.51,0.2,0.0,299.0,1.25,7.52,5.4,91.0,25.0,1020.2,1013.8,0.54,0,0,0,1,0
2019-01-07,0.027,39.5,7.0,0.5,29299,2.8,22.0,0.0,59.0,33847.46,22451.67,0.0,0.0,340.0,1.28,7.15,-6.1,100.0,55.0,1034.3,1027.6,0.39,0,0,0,0,0
2019-01-08,0.018,46.6,17.6,0.9,28654,7.9,15.4,0.5,98.0,33915.07,11635.86,0.4,0.07,189.0,0.67,3.9,5.2,100.0,93.0,1029.2,1022.6,0.35,0,0,0,0,0
2019-01-09,0.025,35.3,7.1,0.7,29648,6.9,35.3,3.0,100.0,33986.08,25330.18,3.0,0.0,275.0,1.43,6.57,4.7,100.0,69.0,1007.7,1001.4,0.54,0,0,0,0,0
2019-01-10,0.03,17.0,8.0,0.4,44936,2.6,36.7,0.0,59.0,34060.36,18212.24,0.0,0.0,297.0,1.66,5.75,-7.3,100.0,68.0,1012.4,1005.9,0.41,0,0,0,0,0
2019-01-11,0.034,26.5,10.7,0.4,28630,-0.8,28.3,0.0,59.0,34137.8,29964.36,0.0,0.0,313.0,1.55,9.71,-8.0,100.0,36.0,1027.1,1020.5,0.37,0,0,0,1,0
2019-01-12,0.028,32.9,9.3,0.5,24777,2.1,14.8,0.0,52.0,34218.26,29360.56,0.0,0.0,313.0,1.24,9.4,-10.5,99.0,43.0,1035.2,1028.5,0.56,0,0,0,1,0
2019-01-13,0.034,21.4,8.0,0.5,21561,-0.1,16.6,0.8,61.0,34301.63,26010.55,0.0,0.56,31.0,1.18,8.79,-9.0,100.0,78.0,1033.6,1027.0,0.4,0,0,0,1,0
2019-01-14,0.029,39.9,9.9,0.6,26787,0.9,21.5,0.0,65.0,34387.78,30096.39,0.0,0.0,9.0,1.3,9.92,-9.4,91.0,41.0,1026.7,1020.1,0.43,0,0,0,0,0
2019-01-15,0.021,47.9,14.0,0.7,26465,3.5,10.4,0.0,75.0,34476.61,29671.05,0.0,0.0,332.0,1.07,9.25,-8.1,98.0,32.0,1022.2,1015.7,0.53,0,0,0,0,0
2019-01-16,0.03,47.9,14.6,0.7,27395,4.4,22.8,0.0,90.0,34567.98,30075.67,0.0,0.0,260.0,1.05,8.25,-5.2,99.0,32.0,1020.8,1014.3,0.44,0,0,0,0,0
2019-01-17,0.028,36.3,8.8,0.4,26789,0.5,18.6,0.0,67.0,34661.79,21840.25,0.0,0.0,316.0,1.11,8.58,-5.7,100.0,75.0,1030.6,1024.0,0.33,0,0,0,0,0
2019-01-18,0.011,47.9,15.0,0.6,26787,3.3,11.9,1.5,92.0,34757.91,12335.47,0.0,1.05,54.0,0.66,5.6,-0.2,100.0,99.0,1026.8,1020.2,0.21,0,0,0,1,0
2019-01-19,0.027,36.8,11.5,0.5,23647,3.1,18.6,0.0,90.0,34856.44,16607.27,0.0,0.0,31.0,0.73,6.06,-1.5,100.0,74.0,1025.4,1018.9,0.33,0,0,0,1,0
2019-01-20,0.031,31.0,6.8,0.4,20008,9.4,33.8,33.9,99.0,34958.44,6186.55,30.4,2.45,37.0,0.44,3.29,8.6,100.0,86.0,1018.3,1011.8,0.16,0,0,0,1,0
2019-01-25,0.032,28.7,9.1,0.3,5854,3.5,35.0,0.0,86.0,35517.12,28953.61,0.0,0.0,270.0,1.34,8.69,1.5,98.0,29.0,1019.2,1012.7,0.51,0,0,0,1,0
2019-01-26,0.029,41.8,9.4,0.4,8317,1.0,16.5,0.0,67.0,35637.29,31944.9,0.0,0.0,244.0,1.24,10.19,-7.2,95.0,34.0,1025.6,1019.0,0.41,0,0,0,1,0
2019-01-27,0.037,48.6,10.8,0.6,7348,9.1,29.2,0.0,86.0,35759.86,27782.53,0.0,0.0,184.0,1.53,10.57,0.7,100.0,41.0,1024.5,1017.9,0.69,0,0,0,1,0
2019-01-28,0.03,39.1,9.4,0.3,7112,3.7,19.1,0.0,67.0,35884.65,31376.68,0.0,0.0,342.0,1.25,9.69,-3.1,100.0,93.0,1021.2,1014.6,0.36,0,0,0,0,0
2019-01-29,0.029,50.0,13.0,0.7,6981,4.2,23.4,1.5,91.0,36011.48,0.0,1.5,0.0,120.0,0.54,2.52,2.6,100.0,67.0,1018.3,1011.7,0.25,0,0,0,0,0
2019-01-30,0.032,29.1,10.8,0.4,6974,2.8,39.8,4.2,98.0,36140.2,27791.73,3.4,0.56,263.0,1.24,11.08,1.9,100.0,39.0,1018.5,1011.7,0.41,0,0,0,0,0
2019-01-31,0.024,28.3,9.9,0.3,6783,-8.5,32.0,0.0,40.0,36270.63,32815.89,0.0,0.0,277.0,1.16,12.9,-23.5,0.0,0.0,1031.0,1024.1,0.24,0,0,0,0,0
2019-02-01,0.024,48.2,12.1,0.6,8033,-5.1,16.3,0.0,44.0,36402.62,21531.04,0.0,0.0,270.0,1.03,7.97,-16.7,100.0,42.0,1032.6,1025.8,0.3,0,0,0,1,0
2019-02-02,0.025,45.3,20.3,0.6,7896,2.1,23.8,0.0,57.0,36536.01,32420.26,0.0,0.0,244.0,1.29,11.61,-7.7,100.0,60.0,1029.7,1022.9,0.46,0,0,0,1,0
2019-02-03,0.02,54.1,31.1,0.9,7510,9.8,20.5,0.0,90.0,36670.64,33248.58,0.0,0.0,228.0,1.46,11.74,1.0,75.0,23.0,1022.3,1015.9,0.61,0,0,0,1,0
2019-02-04,0.026,61.4,27.2,1.2,2091,11.5,14.4,0.0,94.0,36806.36,33394.88,0.0,0.0,208.0,1.41,12.12,5.4,77.0,4.0,1020.6,1014.1,0.56,0,0,0,0,0
2019-02-18,0.037,32.9,7.9,0.5,2519,6.7,30.5,5.4,98.0,38844.41,10841.03,4.4,0.7,315.0,0.94,6.08,1.4,100.0,84.0,1019.0,1012.5,0.43,0,0,0,0,0
2019-02-22,0.042,32.4,12.5,0.5,19043,6.9,18.2,0.0,78.0,39469.18,28246.26,0.0,0.0,315.0,1.77,11.63,-1.6,100.0,97.0,1029.6,1023.1,0.55,0,0,0,1,0
2019-02-23,0.034,32.9,10.2,0.5,26656,4.2,12.9,0.0,83.0,39626.29,21109.32,0.0,0.0,29.0,1.26,10.01,-0.6,100.0,100.0,1033.3,1026.7,0.36,0,0,0,1,0
2019-02-24,0.04,40.1,8.6,0.5,10941,9.5,23.0,22.0,98.0,39783.49,4946.4,22.0,0.0,121.0,0.63,4.66,8.1,100.0,92.0,1027.4,1020.9,0.22,0,0,0,1,0
2019-02-25,0.04,13.5,8.3,0.3,13536,8.4,45.7,0.0,85.0,39940.66,32708.73,0.0,0.0,275.0,2.86,12.49,4.5,99.0,40.0,1016.9,1010.5,0.56,0,0,0,0,0
2019-02-26,0.037,19.6,7.9,0.3,26286,3.3,29.6,0.0,52.0,40097.69,36308.49,0.0,0.0,295.0,2.28,16.13,-11.3,94.0,18.0,1028.5,1021.9,0.53,0,0,0,0,0
2019-02-27,0.029,26.0,7.3,0.2,26634,-1.8,19.1,0.4,67.0,40254.43,16170.58,0.0,0.28,31.0,1.29,8.52,-7.8,100.0,86.0,1032.1,1025.4,0.29,0,0,0,0,0
2019-02-28,0.035,34.9,8.6,0.4,25533,2.5,27.7,0.3,87.0,40411.01,35834.64,0.0,0.21,4.0,1.65,17.09,-4.5,100.0,67.0,1023.7,1017.2,0.5,0,0,0,0,0
2019-03-01,0.034,38.3,9.0,0.5,25959,2.6,12.3,2.0,81.0,40568.67,7985.16,0.0,1.4,52.0,1.08,8.46,-3.2,100.0,91.0,1028.1,1021.5,0.27,1,0,0,1,0
2019-03-02,0.034,35.7,11.5,0.5,23322,3.1,19.9,10.4,94.0,40727.54,24504.46,0.1,7.28,25.0,1.19,12.32,-0.1,100.0,98.0,1025.1,1018.6,0.19,1,0,0,1,0
2019-03-03,0.039,45.3,13.3,0.5,21643,5.2,14.4,1.2,91.0,40887.47,27158.38,0.1,0.77,291.0,1.47,12.53,-0.2,100.0,84.0,1021.5,1015.1,0.44,1,0,0,1,0
2019-03-04,0.044,26.9,7.7,0.5,22753,2.0,22.2,25.3,99.0,41048.37,30805.21,0.4,17.43,342.0,1.37,17.09,0.0,100.0,60.0,1014.9,1008.5,0.28,1,0,0,0,0
2019-03-05,0.036,45.9,9.7,0.4,2262,-1.7,15.8,0.0,83.0,41210.1,37637.81,0.0,0.0,275.0,1.32,18.97,-6.3,64.0,9.0,1020.1,1013.4,0.27,1,0,0,0,0
2019-03-06,0.039,23.3,9.2,0.3,10184,-3.1,27.3,0.0,65.0,41372.54,29710.38,0.0,0.0,287.0,1.42,15.69,-10.7,100.0,34.0,1021.4,1014.8,0.33,1,0,0,0,0
2019-03-07,0.035,38.9,11.4,0.5,14453,0.6,27.2,0.2,59.0,41535.59,33389.19,0.0,0.14,273.0,1.63,17.34,-11.1,100.0,44.0,1027.0,1020.4,0.4,1,0,0,0,0
2019-03-08,0.036,59.3,16.8,0.6,14902,2.2,15.0,0.0,75.0,41699.12,36042.05,0.0,0.0,198.0,1.51,16.01,-3.9,100.0,87.0,1030.9,1024.3,0.35,1,0,0,1,0
2019-03-09,0.044,47.7,24.2,0.5,14183,7.7,13.8,0.0,87.0,41863.03,38177.81,0.0,0.0,301.0,2.1,19.1,-2.8,100.0,20.0,1027.4,1020.9,0.64,1,0,0,1,0
2019-03-10,0.043,54.2,13.0,0.6,9445,8.9,24.9,14.7,96.0,42027.19,1218.64,13.6,0.77,89.0,0.84,6.33,6.3,100.0,96.0,1028.1,1021.6,0.19,1,0,0,1,0
2019-03-11,0.045,32.1,10.1,0.6,12175,10.8,26.4,0.0,95.0,42191.5,38618.23,0.0,0.0,275.0,2.62,18.75,2.9,100.0,38.0,1018.6,1012.3,0.8,1,0,0,0,0
2019-03-12,0.042,28.3,8.7,0.3,12485,5.9,26.2,0.0,65.0,42355.85,38905.91,0.0,0.0,312.0,2.31,15.68,-2.8,99.0,38.0,1024.3,1017.9,0.53,1,0,0,0,0
2019-03-13,0.039,53.0,11.4,0.6,12462,6.0,19.1,0.0,82.0,42520.12,33467.69,0.0,0.0,210.0,2.02,17.43,-1.1,100.0,40.0,1029.5,1023.0,0.54,1,0,0,0,0
2019-03-14,0.049,52.0,9.9,0.3,12917,10.7,22.5,0.0,87.0,42684.2,38675.16,0.0,0.0,157.0,2.17,17.05,4.4,100.0,74.0,1026.7,1020.3,0.57,1,0,0,0,0
2019-03-15,0.036,48.3,16.1,0.4,13503,21.8,31.6,4.7,95.0,42847.99,29102.32,4.7,0.0,200.0,2.41,10.94,15.4,100.0,86.0,1018.0,1011.7,1.02,1,0,0,1,0
2019-03-16,0.043,13.4,9.3,0.3,11846,16.3,31.6,14.9,93.0,43011.37,36956.05,14.9,0.0,284.0,2.77,14.66,15.1,100.0,56.0,1016.9,1010.6,0.73,1,0,0,1,0
2019-03-17,0.043,17.4,8.7,0.3,17,5.7,22.5,0.0,67.0,43174.24,40030.97,0.0,0.0,293.0,2.42,16.86,-6.0,91.0,34.0,1024.0,1017.5,0.62,1,0,0,1,0
2019-03-18,0.04,52.3,6.5,0.4,42078,7.0,15.7,0.0,78.0,43336.48,36536.27,0.0,0.0,307.0,2.16,16.44,-3.5,100.0,30.0,1026.5,1020.1,0.66,1,0,0,0,0
2019-03-19,0.042,53.9,8.2,0.6,42731,8.1,15.1,0.0,83.0,43497.98,38745.1,0.0,0.0,299.0,2.06,16.07,-3.9,98.0,36.0,1031.4,1024.9,0.73,1,0,0,0,0
2019-03-20,0.047,63.5,14.7,1.0,43160,9.3,26.6,0.0,90.0,43658.85,39880.83,0.0,0.0,183.0,2.42,19.95,-1.4,99.0,32.0,1030.4,1023.9,0.73,1,0,0,0,0
2019-03-21,0.044,47.1,9.3,0.5,40110,8.7,23.0,10.1,95.0,43820.24,0.0,10.1,0.0,94.0,0.62,4.09,6.9,100.0,99.0,1026.6,1020.2,0.28,1,0,0,0,0
2019-03-22,0.042,25.2,3.3,0.4,43745,9.2,39.0,22.7,96.0,43982.26,14951.3,22.7,0.0,351.0,1.33,8.26,5.1,100.0,88.0,1008.4,1002.1,0.68,1,0,0,1,0
2019-03-23,0.043,16.3,5.4,0.3,40119,8.5,34.5,0.4,69.0,44144.82,34959.84,0.1,0.21,292.0,3.06,18.79,-2.3,100.0,59.0,1016.7,1010.4,0.81,1,0,0,1,0
2019-03-24,0.049,32.1,5.5,0.3,35315,13.4,22.3,0.0,69.0,44307.81,27986.39,0.0,0.0,267.0,3.19,17.34,-1.9,100.0,32.0,1023.9,1017.4,1.07,1,0,0,1,0
2019-03-25,0.043,48.1,10.3,0.5,41427,9.7,16.3,0.8,78.0,44471.14,5309.65,0.8,0.0,311.0,2.04,7.5,3.0,100.0,99.0,1019.2,1012.9,0.65,1,0,0,0,0
2019-03-26,0.043,23.7,3.7,0.4,42744,7.9,22.9,0.4,59.0,44634.7,41494.3,0.4,0.0,0.0,3.23,22.66,-1.9,100.0,25.0,1026.0,1019.6,0.83,1,0,0,0,0
2019-03-27,0.042,40.2,5.0,0.4,43605,5.8,16.2,0.0,66.0,44798.39,41657.03,0.0,0.0,33.0,2.75,21.72,-4.7,99.0,32.0,1035.1,1028.6,0.57,1,0,0,0,0
2019-03-28,0.044,53.9,7.2,0.4,43167,8.6,26.9,0.0,91.0,44962.11,41684.79,0.0,0.0,179.0,2.3,21.37,1.7,97.0,38.0,1033.5,1027.0,0.55,1,0,0,0,0
2019-03-29,0.018,60.0,11.9,0.7,45006,12.6,16.3,0.6,86.0,45125.77,2268.9,0.6,0.0,205.0,1.33,6.78,9.1,100.0,98.0,1024.7,1018.3,0.48,1,0,0,1,0
2019-03-30,0.049,59.8,13.2,0.9,40826,16.0,32.1,0.0,100.0,45289.26,34855.6,0.0,0.0,162.0,2.68,17.76,9.0,100.0,75.0,1020.1,1013.8,0.86,1,0,0,1,0
2019-03-31,0.038,36.3,10.2,0.3,33743,17.6,25.0,4.3,93.0,45452.47,18926.49,4.3,0.0,213.0,2.16,7.45,12.3,100.0,77.0,1012.2,1006.1,0.71,1,0,0,1,0
2019-04-01,0.041,46.7,6.0,0.5,42680,7.5,32.3,0.0,58.0,45615.3,42465.29,0.0,0.0,305.0,3.19,22.59,-3.6,95.0,18.0,1025.7,1019.3,0.76,1,0,0,0,0
2019-04-02,0.046,59.2,6.4,0.7,19808,8.4,25.0,0.2,82.0,45777.66,28509.54,0.2,0.0,126.0,2.31,18.41,0.4,100.0,56.0,1030.3,1023.9,0.64,1,0,0,0,0
2019-04-03,0.051,37.8,7.6,0.4,20239,16.8,38.6,1.5,96.0,45939.42,42784.21,1.5,0.0,293.0,3.77,22.66,3.1,100.0,50.0,1023.2,1016.8,1.36,1,0,0,0,0
2019-04-04,0.048,28.9,4.9,0.2,20401,14.1,28.2,0.0,65.0,46100.49,42942.32,0.0,0.0,307.0,4.12,22.86,-2.4,96.0,31.0,1030.6,1024.3,1.11,1,0,0,0,0
2019-04-05,0.037,20.9,6.8,0.5,19634,8.6,18.0,4.4,92.0,46260.75,1315.23,4.4,0.0,64.0,1.63,6.18,2.5,100.0,80.0,1033.7,1027.2,0.72,1,0,0,1,0
2019-04-06,0.048,30.0,9.1,0.5,15905,19.4,14.8,2.9,97.0,46420.09,40522.19,2.9,0.0,347.0,2.87,18.55,7.4,100.0,78.0,1027.1,1020.7,1.36,1,0,0,1,0
2019-04-07,0.052,53.0,12.2,0.8,31192,15.5,19.4,0.0,94.0,46578.41,36110.75,0.0,0.0,141.0,3.07,21.19,6.6,100.0,55.0,1026.2,1020.0,0.88,1,0,0,1,0
2019-04-08,0.042,48.2,13.7,0.4,35995,24.5,25.2,10.0,97.0,46735.57,29602.34,10.0,0.0,213.0,3.01,14.45,15.4,100.0,98.0,1020.3,1014.1,1.47,1,0,0,0,0
2019-04-09,0.032,32.4,11.8,0.4,35129,19.2,21.5,0.8,91.0,46891.68,37265.28,0.8,0.0,114.0,2.0,16.27,12.4,100.0,97.0,1007.2,1001.0,0.91,1,0,0,0,0
2019-04-10,0.035,35.3,4.4,0.4,36893,14.1,26.0,0.0,99.0,47047.84,43200.0,0.0,0.0,318.0,3.14,19.09,6.0,100.0,33.0,1013.7,1007.5,1.09,1,0,0,0,0
2019-04-11,0.037,42.0,5.6,0.4,35786,9.9,16.6,0.0,72.0,47204.14,36957.02,0.0,0.0,31.0,2.83,17.93,-0.8,100.0,62.0,1025.4,1019.0,0.72,1,0,0,0,0
2019-04-12,0.043,44.0,8.0,0.3,38930,18.8,32.4,1.1,83.0,47360.48,21878.3,1.1,0.0,141.0,2.65,14.96,12.7,100.0,95.0,1026.0,1019.6,0.7,1,0,0,1,0
2019-04-13,0.04,49.3,12.9,0.7,22740,22.8,23.8,23.8,96.0,47516.76,21600.0,23.8,0.0,200.0,2.88,15.83,15.5,100.0,94.0,1020.7,1014.5,1.14,1,0,0,1,0
2019-04-14,0.028,34.9,8.7,0.7,19203,18.2,24.2,0.1,100.0,47672.88,20288.58,0.1,0.0,184.0,1.96,12.19,15.8,100.0,98.0,1016.2,1010.1,0.68,1,0,0,1,0
2019-04-15,0.043,49.4,3.6,0.3,21882,18.8,39.6,19.7,98.0,47828.74,30942.92,19.7,0.0,234.0,2.65,15.36,16.5,100.0,85.0,1004.4,998.3,0.85,1,0,0,0,0
2019-04-25,0.034,38.3,6.5,0.4,40272,15.4,17.0,1.4,91.0,49348.01,32829.77,1.4,0.0,101.0,3.13,20.8,9.4,100.0,72.0,1015.5,1009.3,0.72,1,0,0,0,0
2019-04-26,0.04,31.0,6.9,0.4,41083,16.4,28.0,14.0,96.0,49493.39,4461.98,14.0,0.0,126.0,1.16,8.11,15.1,100.0,98.0,1014.0,1007.8,0.2,1,0,0,1,0
2019-04-27,0.045,18.1,3.7,0.3,39109,14.6,40.4,6.4,97.0,49637.07,39113.74,6.4,0.0,283.0,3.26,18.28,14.0,100.0,72.0,1007.3,1001.1,0.89,1,0,0,1,0
2019-04-28,0.033,22.6,5.1,0.4,97750,11.0,21.0,1.7,79.0,49778.91,10183.19,1.7,0.0,7.0,1.47,7.55,5.9,100.0,70.0,1019.2,1012.9,0.51,1,0,0,1,0
2019-04-29,0.041,41.1,5.8,0.4,106552,12.7,19.7,0.0,90.0,49918.97,38663.07,0.0,0.0,297.0,3.41,24.06,6.8,100.0,36.0,1030.7,1024.4,0.93,1,0,0,0,0
2019-04-30,0.031,42.5,9.7,0.4,104626,19.3,15.9,3.8,96.0,50058.32,12772.63,3.8,0.0,128.0,1.98,10.73,11.6,100.0,95.0,1026.1,1019.8,1.05,1,0,0,0,0
2019-05-01,0.04,35.1,7.1,0.4,105411,12.3,20.2,1.5,98.0,50197.02,454.81,1.5,0.0,112.0,1.56,9.23,9.5,100.0,81.0,1031.3,1025.0,0.48,1,0,0,0,0
2019-05-02,0.039,47.1,17.0,0.6,101925,22.8,19.4,1.4,94.0,50334.97,40081.27,1.4,0.0,154.0,3.36,20.39,16.4,100.0,91.0,1025.0,1018.7,0.94,1,0,0,0,0
2019-05-03,0.029,33.1,11.4,0.4,101032,13.4,15.9,5.0,95.0,50472.06,0.0,5.0,0.0,103.0,1.22,7.56,10.8,100.0,100.0,1022.8,1016.5,0.25,1,0,0,1,0
2019-05-04,0.03,34.9,14.3,0.7,100197,19.8,10.9,11.2,99.0,50608.17,19510.83,11.2,0.0,98.0,1.91,11.22,15.3,100.0,95.0,1016.1,1009.9,0.6,1,0,0,1,0
2019-05-05,0.034,21.7,4.7,0.4,3386,13.4,24.6,26.6,99.0,50743.18,7.79,26.6,0.0,58.0,0.65,4.36,13.1,100.0,100.0,1010.8,1004.7,0.08,1,0,0,1,0
2019-05-06,0.037,31.8,4.7,0.3,4179,20.8,21.2,10.6,96.0,50876.96,39374.89,10.6,0.0,27.0,3.16,19.52,11.9,100.0,55.0,1016.6,1010.5,1.1,1,0,0,0,0
2019-05-07,0.045,28.8,6.6,0.3,4287,18.3,20.0,0.1,95.0,51009.39,43270.69,0.1,0.0,167.0,3.27,22.74,13.4,100.0,52.0,1022.5,1016.3,0.66,1,0,0,0,0
2019-05-08,0.042,38.9,6.4,0.4,4316,19.5,17.5,5.4,96.0,51140.35,42144.21,5.4,0.0,42.0,2.99,18.86,13.1,100.0,58.0,1024.3,1018.2,1.04,1,0,0,0,0
2019-05-09,0.04,26.7,6.2,0.4,4542,14.3,23.3,0.0,96.0,51269.7,20805.47,0.0,0.0,101.0,2.3,12.83,10.0,100.0,82.0,1027.5,1021.2,0.75,1,0,0,0,0
2019-05-10,0.035,36.0,9.1,0.3,19429,22.8,22.4,0.8,96.0,51397.31,18447.29,0.8,0.0,159.0,2.31,10.47,17.3,100.0,98.0,1024.4,1018.1,0.89,1,0,0,1,0
2019-05-11,0.044,26.8,6.2,0.3,18896,20.6,20.7,5.4,97.0,51523.04,39075.34,5.4,0.0,315.0,4.23,25.77,17.9,100.0,78.0,1017.7,1011.5,1.29,1,0,0,1,0
2019-05-12,0.038,22.2,4.0,0.3,19780,17.2,31.0,29.1,93.0,51646.76,0.0,29.1,0.0,68.0,0.69,3.77,12.4,100.0,100.0,1015.7,1009.6,0.6,1,0,0,1,0
2019-05-13,0.033,35.5,4.2,0.4,21715,11.0,21.7,19.9,92.0,51768.32,3600.0,19.9,0.0,62.0,1.13,6.24,7.8,100.0,99.0,1013.3,1007.0,0.31,1,0,0,0,0
2019-05-14,0.019,27.1,5.9,0.3,21625,12.0,17.7,3.7,92.0,51887.59,2136.17,3.7,0.0,50.0,1.35,7.94,8.4,100.0,99.0,1010.9,1004.7,0.48,1,0,0,0,0
2019-05-15,0.036,42.1,5.5,0.3,22690,19.6,23.4,1.7,95.0,52004.41,44942.89,1.7,0.0,317.0,3.39,20.28,8.6,100.0,60.0,1012.1,1006.0,1.3,1,0,0,0,0
2019-05-16,0.053,58.5,8.6,0.4,22817,20.8,15.8,0.4,94.0,52118.64,48200.38,0.4,0.0,294.0,4.14,23.78,12.6,100.0,52.0,1012.2,1006.1,1.47,1,0,0,0,0
2019-05-17,0.045,57.2,14.0,0.5,23806,24.6,18.0,0.6,88.0,52230.12,40569.94,0.6,0.0,221.0,3.78,18.75,16.3,99.0,50.0,1011.7,1005.6,1.33,1,0,0,1,0
2019-05-18,0.05,26.7,6.7,0.4,24550,22.9,17.1,0.3,90.0,52338.71,48386.25,0.3,0.0,321.0,5.08,28.41,16.8,100.0,58.0,1016.3,1010.3,1.72,1,0,0,1,0
2019-05-19,0.047,43.2,10.9,0.3,21054,23.2,27.4,0.5,85.0,52444.42,48328.11,0.5,0.0,169.0,3.83,23.31,18.4,99.0,80.0,1018.8,1012.7,0.74,1,0,0,1,0
2019-05-20,0.054,43.8,12.2,0.4,18757,28.1,26.5,2.0,95.0,52548.12,47243.07,2.0,0.0,225.0,4.71,22.91,19.9,100.0,72.0,1013.5,1007.5,1.67,1,0,0,0,0
2019-05-21,0.036,16.0,3.7,0.2,8673,24.2,27.8,0.0,72.0,52649.87,48099.87,0.0,0.0,312.0,5.61,28.81,15.5,97.0,28.0,1015.9,1009.8,1.41,1,0,0,0,0
2019-05-22,0.046,35.8,5.5,0.3,8816,22.3,18.9,0.0,66.0,52749.57,49203.97,0.0,0.0,329.0,5.75,29.03,9.0,100.0,33.0,1024.2,1018.1,1.79,1,0,0,0,0
2019-05-23,0.038,33.9,8.2,0.3,9494,25.1,23.1,2.1,83.0,52847.12,35393.98,2.1,0.0,209.0,4.1,20.62,17.4,100.0,96.0,1023.6,1017.5,1.38,1,0,0,0,0
2019-05-24,0.04,23.7,6.0,0.4,10001,23.2,34.7,0.0,89.0,52942.42,47762.12,0.0,0.0,299.0,4.97,23.45,18.0,100.0,63.0,1016.3,1010.3,1.61,1,0,0,1,0
2019-05-25,0.042,13.4,4.4,0.3,87380,19.2,29.1,0.0,94.0,53035.35,48596.39,0.0,0.0,158.0,4.05,24.63,11.5,94.0,29.0,1024.3,1018.2,0.89,1,0,0,1,0
2019-05-26,0.053,31.4,8.8,0.4,21434,29.5,21.3,2.0,93.0,53125.82,45950.41,2.0,0.0,242.0,5.35,25.35,19.0,100.0,68.0,1019.7,1013.6,2.18,1,0,0,1,0
2019-05-27,0.042,36.5,6.6,0.4,19496,25.6,17.1,0.0,91.0,53213.71,46800.0,0.0,0.0,336.0,5.34,26.63,19.2,100.0,53.0,1014.4,1008.4,1.99,1,0,0,0,0
2019-05-28,0.04,41.3,9.5,0.5,31866,22.0,30.8,3.6,92.0,53298.92,23531.85,3.6,0.0,135.0,2.21,10.95,17.8,100.0,92.0,1013.3,1007.3,0.96,1,0,0,0,0
2019-05-29,0.031,32.8,8.1,0.4,33093,20.9,21.0,4.0,97.0,53381.34,21387.78,4.0,0.0,192.0,2.32,13.98,19.7,100.0,96.0,1008.0,1002.0,0.5,1,0,0,0,0
2019-05-30,0.032,36.6,9.9,0.3,32976,19.7,17.8,6.7,97.0,53460.84,17460.18,6.7,0.0,143.0,2.29,13.99,17.5,100.0,98.0,1010.1,1004.0,0.49,1,0,0,0,0
2019-06-26,0.069,57.3,10.3,0.4,0,30.1,18.4,0.0,96.0,54301.49,47726.23,0.0,0.0,308.0,5.85,28.04,22.1,99.0,26.0,1017.3,1011.4,2.5,0,1,0,0,0
